numero_ocorrencia_associado;ano_fato;mes_numerico_fato;nome_municipio_fato;codigo_municipio_fato;risp_completa_fato;rmbh_fato;ocorrencia_uf_fato;latitude_sirgas2000;longitude_sirgas2000;qtd_envolvido;envolvimento_descricao;envolvimento_codigo;condicao_fisica_descricao;valor_idade_aparente;codigo_sexo;cor_pele_descricao;escolaridade_descricao;tipo_envolvimento;grupo_tipo_envolvimento_codigo;grupo_tipo_envolvimento;faixa_etaria;numero_ocorrencia_env
4d4c79e64b77fd9a;2012;3;JUIZ DE FORA;313670,0;RISP 4 - JUIZ DE FORA;NÃO;MG;-21,7843794335507;-43,3455924049121;1;VITIMA E PEDESTRE (TRANSITO);1303;SEM LESOES APARENTES;71,0;M;BRANCA;ALFABETIZADO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;70 a 79 anos;4d4c79e64b77fd9a-1.0
120986d1d59e250c;2012;7;CONEGO MARINHO;311783,0;RISP 11 - MONTES CLAROS;NÃO;MG;-15,3697561965695;-44,4455016579649;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;16,0;F;PARDA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;120986d1d59e250c-4.0
120986d1d59e250c;2012;7;CONEGO MARINHO;311783,0;RISP 11 - MONTES CLAROS;NÃO;MG;-15,3697561965695;-44,4455016579649;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;28,0;F;PARDA;SUPERIOR COMPLETO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;120986d1d59e250c-3.0
b93ba89b1fb63f61;2012;7;ITACARAMBI;313210,0;RISP 11 - MONTES CLAROS;NÃO;MG;-15,1730472981923;-44,1881994460223;1;VITIMA E PEDESTRE (TRANSITO);1303;GRAU DA LESAO - IGNORADO;53,0;M;IGNORADA;ANALFABETO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;50 a 59 anos;b93ba89b1fb63f61-2.0
4201affeb206b475;2012;2;RIBEIRAO DAS NEVES;315460,0;RISP 2 - CONTAGEM;SIM;MG;-19,7675406473312;-44,0871326315074;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;45,0;M;PARDA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;40 a 49 anos;4201affeb206b475-3.0
bc1b088cad5cb8f1;2012;1;RIBEIRAO DAS NEVES;315460,0;RISP 2 - CONTAGEM;SIM;MG;-19,7624676569336;-44,1565860086566;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;39,0;M;PARDA;ENSINO FUNDAMENTAL COMPLETO (8 ANOS ESTUDO);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;30 a 39 anos;bc1b088cad5cb8f1-1.0
5ee4d9f17a8d9e5e;2012;7;RIBEIRAO DAS NEVES;315460,0;RISP 2 - CONTAGEM;SIM;MG;-19,7619333702696;-44,1497050487844;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;6,0;M;PARDA;ALFABETIZADO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;0 a 11 anos;5ee4d9f17a8d9e5e-2.0
7d929bd12c128664;2012;4;VARGINHA;317070,0;RISP 6 - LAVRAS;NÃO;MG;-21,5419695136888;-45,4350471214781;1;VITIMA - OUTROS;1399;LEVES;27,0;M;BRANCA;ESCOLARIDADE - IGNORADA;VITIMA - OUTROS;1300;VITIMA;18 a 29 anos;7d929bd12c128664-4.0
d6a3ca4d8130e31d;2012;2;VARGINHA;317070,0;RISP 6 - LAVRAS;NÃO;MG;-21,5557585857565;-45,4334776195324;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;37,0;F;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;d6a3ca4d8130e31d-4.0
d6a3ca4d8130e31d;2012;2;VARGINHA;317070,0;RISP 6 - LAVRAS;NÃO;MG;-21,5557585857565;-45,4334776195324;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;3,0;F;BRANCA;OUTROS - ESCOLARIDADE;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;0 a 11 anos;d6a3ca4d8130e31d-5.0
d6a3ca4d8130e31d;2012;2;VARGINHA;317070,0;RISP 6 - LAVRAS;NÃO;MG;-21,5557585857565;-45,4334776195324;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;25,0;F;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;d6a3ca4d8130e31d-3.0
55518d97081727e3;2012;1;LAMBARI;313780,0;RISP 6 - LAVRAS;NÃO;MG;-21,973917975891;-45,3424971475232;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;15,0;F;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;12 a 17 anos;55518d97081727e3-1.0
318a2ef8cd91ee80;2012;6;RIBEIRAO DAS NEVES;315460,0;RISP 2 - CONTAGEM;SIM;MG;-19,7696011088023;-44,1379699191766;1;VITIMA E PEDESTRE (TRANSITO);1303;GRAVES OU INCONSCIENTE;16,0;M;BRANCA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;12 a 17 anos;318a2ef8cd91ee80-2.0
482e151cc233fc6e;2012;5;RIBEIRAO DAS NEVES;315460,0;RISP 2 - CONTAGEM;SIM;MG;-19,7663458166033;-44,1400201780581;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;30,0;M;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;482e151cc233fc6e-4.0
482e151cc233fc6e;2012;5;RIBEIRAO DAS NEVES;315460,0;RISP 2 - CONTAGEM;SIM;MG;-19,7663458166033;-44,1400201780581;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;33,0;M;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;30 a 39 anos;482e151cc233fc6e-3.0
d05fe17ba5616e06;2012;8;BETIM;310670,0;RISP 2 - CONTAGEM;SIM;MG;-19,9658455415239;-44,1976998955034;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;69,0;F;BRANCA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;60 a 69 anos;d05fe17ba5616e06-7.0
d05fe17ba5616e06;2012;8;BETIM;310670,0;RISP 2 - CONTAGEM;SIM;MG;-19,9658455415239;-44,1976998955034;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;53,0;M;BRANCA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;50 a 59 anos;d05fe17ba5616e06-6.0
cfa13f71c7ad5146;2012;2;MUTUM;314400,0;RISP 12 - IPATINGA;NÃO;MG;-19,7971125660371;-41,4399389468703;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;19,0;M;BRANCA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;cfa13f71c7ad5146-3.0
e6cb9faaab146357;2012;3;MUTUM;314400,0;RISP 12 - IPATINGA;NÃO;MG;-19,7632069320599;-41,459256333419;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;24,0;M;PARDA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;e6cb9faaab146357-3.0
480a21b099429892;2012;5;CONSELHEIRO PENA;311840,0;RISP 8 - GOV. VALADARES;NÃO;MG;-19,1786482919541;-41,4688237941053;1;VITIMA E PEDESTRE (TRANSITO);1303;OUTROS - LESOES;6,0;M;BRANCA;ALFABETIZADO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;0 a 11 anos;480a21b099429892-1.0
42de754fcff381d2;2012;12;MANHUACU;313940,0;RISP 12 - IPATINGA;NÃO;MG;-20,2580004736385;-42,0394850997019;1;VITIMA DE ACAO CRIMINAL / CIVEL;1301;SEM LESOES APARENTES;23,0;F;BRANCA;ALFABETIZADO;VITIMA DE ACAO CRIMINAL / CIVEL;1300;VITIMA;18 a 29 anos;42de754fcff381d2-2.0
325169a128b1a26e;2012;4;SAO JOAQUIM DE BICAS;316292,0;RISP 2 - CONTAGEM;SIM;MG;-20,0457371988132;-44,2671308988403;1;VITIMA - OUTROS;1399;SEM LESOES APARENTES;32,0;M;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA - OUTROS;1300;VITIMA;30 a 39 anos;325169a128b1a26e-1.0
05f6576a1316c02a;2012;10;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9598951693759;-43,9618130705634;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAVES OU INCONSCIENTE;14,0;M;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;05f6576a1316c02a-3.0
8d322ab622a95004;2012;4;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9562906592164;-43,9579857283695;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;27,0;M;PARDA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;8d322ab622a95004-2.0
8d322ab622a95004;2012;4;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9562906592164;-43,9579857283695;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;28,0;M;PARDA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;8d322ab622a95004-3.0
69a2bb63c141bf02;2012;3;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,947929389052;-43,9688067985766;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;39,0;M;BRANCA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;69a2bb63c141bf02-3.0
12f0030209ed263b;2012;4;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9489348930922;-43,9693649059971;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;81,0;F;BRANCA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;80 anos ou mais;12f0030209ed263b-2.0
a0a7ee01299801a8;2012;2;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9472492839102;-43,969448002248;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;28,0;M;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;a0a7ee01299801a8-4.0
46dc0e9179e9b258;2012;3;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9519420286593;-43,9611039434725;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;24,0;F;NEGRA;ALFABETIZADO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;18 a 29 anos;46dc0e9179e9b258-2.0
d499e36370479943;2012;7;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9525303333416;-43,9604502394511;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;55,0;F;PARDA;SUPERIOR COMPLETO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;50 a 59 anos;d499e36370479943-3.0
ca957452a78c9450;2012;9;BURITIS;310930,0;RISP 16 - UNAÍ;NÃO;MG;-15,6303213164377;-46,4315007454965;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;15,0;F;BRANCA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;12 a 17 anos;ca957452a78c9450-2.0
c71523c4ce354315;2012;11;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8717045769667;-43,9286070545773;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;28,0;F;BRANCA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;c71523c4ce354315-3.0
8e032ce4e60b3f59;2012;1;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8715502772776;-43,9281245500548;1;VITIMA E PEDESTRE (TRANSITO);1303;FATAL;;M;IGNORADA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;NÃO INFORMADO;8e032ce4e60b3f59-1.0
86abaf4fa8ad8dac;2012;1;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8710221740044;-43,9283155502954;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;20,0;F;IGNORADA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;86abaf4fa8ad8dac-3.0
a24d0e0f1e437445;2012;6;CLAUDIO;311660,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;-20,4436344017908;-44,8335388814165;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;17,0;M;PARDA;ENSINO FUNDAMENTAL COMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;a24d0e0f1e437445-2.0
6d2e4df8fc48672b;2012;12;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,926413418316;-44,000969415983;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;19,0;F;BRANCA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;6d2e4df8fc48672b-4.0
6d2e4df8fc48672b;2012;12;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,926413418316;-44,000969415983;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;16,0;M;BRANCA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;6d2e4df8fc48672b-3.0
575e96d81643fd67;2012;2;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9051336847236;-44,0010253602556;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;23,0;F;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;575e96d81643fd67-3.0
b57c8f659437d1d3;2012;3;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9084162067784;-43,9990994525028;1;VITIMA E PASSAGEIRO (TRANSITO);1302;OUTROS - LESOES;36,0;F;BRANCA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;b57c8f659437d1d3-3.0
6615fa8dbd92f594;2012;8;CONTAGEM;311860,0;RISP 2 - CONTAGEM;SIM;MG;-19,9337200070107;-44,0560177044448;1;VITIMA E PEDESTRE (TRANSITO);1303;OUTROS - LESOES;3,0;F;PARDA;ESCOLARIDADE - IGNORADA;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;0 a 11 anos;6615fa8dbd92f594-2.0
3c3861d502051154;2012;11;CONTAGEM;311860,0;RISP 2 - CONTAGEM;SIM;MG;-19,9406032617857;-44,0483575574061;1;VITIMA E PASSAGEIRO (TRANSITO);1302;OUTROS - LESOES;26,0;F;PARDA;SUPERIOR COMPLETO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;3c3861d502051154-3.0
e743a57f0c9bd8c9;2012;5;CONTAGEM;311860,0;RISP 2 - CONTAGEM;SIM;MG;-19,9383277602746;-44,0438795132266;1;VITIMA - OUTROS;1399;LEVES;17,0;M;BRANCA;OUTROS - ESCOLARIDADE;VITIMA - OUTROS;1300;VITIMA;12 a 17 anos;e743a57f0c9bd8c9-1.0
da98b1f62b7ad9a4;2012;3;LEANDRO FERREIRA;313830,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;-19,7192474790854;-45,0210059900943;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAVES OU INCONSCIENTE;31,0;F;BRANCA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;da98b1f62b7ad9a4-7.0
e8d442c32ff5d056;2012;7;SAO JOAO DA PONTE;316240,0;RISP 11 - MONTES CLAROS;NÃO;MG;-15,9587893435264;-43,9865218297581;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAU DA LESAO - IGNORADO;19,0;M;PARDA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;e8d442c32ff5d056-2.0
551d8a56563b3221;2012;12;VARZELANDIA;317090,0;RISP 11 - MONTES CLAROS;NÃO;MG;-15,7023495467771;-44,0287582636302;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;47,0;F;PARDA;ENSINO FUNDAMENTAL COMPLETO (8 ANOS ESTUDO);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;40 a 49 anos;551d8a56563b3221-1.0
f754e5a795d74517;2012;8;VARZELANDIA;317090,0;RISP 11 - MONTES CLAROS;NÃO;MG;-15,7021214475391;-44,0276328538059;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;30,0;F;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;30 a 39 anos;f754e5a795d74517-2.0
5166b9490e657e9c;2012;1;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9531530875352;-43,9389344574914;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;35,0;F;BRANCA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;5166b9490e657e9c-4.0
5166b9490e657e9c;2012;1;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9531530875352;-43,9389344574914;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;86,0;F;BRANCA;ENSINO FUNDAMENTAL COMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;80 anos ou mais;5166b9490e657e9c-3.0
a16b7b1d8b4ee967;2012;2;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9550961404655;-43,9336184472546;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;21,0;M;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;a16b7b1d8b4ee967-3.0
aee89b6f0877a562;2012;2;DIVINOPOLIS;312230,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;-20,1494788658792;-44,8795725609601;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;31,0;F;PARDA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;aee89b6f0877a562-3.0
aee89b6f0877a562;2012;2;DIVINOPOLIS;312230,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;-20,1494788658792;-44,8795725609601;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;4,0;F;PARDA;ANALFABETO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;0 a 11 anos;aee89b6f0877a562-4.0
0f6c2d4cfcd0ad0d;2012;9;DIVINOPOLIS;312230,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;-20,148391541154;-44,8874168240715;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;25,0;M;BRANCA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;0f6c2d4cfcd0ad0d-2.0
ca98b7e59427c934;2012;1;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8448056610534;-43,9167160824393;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;19,0;M;NEGRA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;ca98b7e59427c934-3.0
814eaf112a7423f5;2012;7;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8547963761361;-43,9287813916144;1;VITIMA E PASSAGEIRO (TRANSITO);1302;OUTROS - LESOES;15,0;M;IGNORADA;OUTROS - ESCOLARIDADE;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;814eaf112a7423f5-2.0
f7383777412284e0;2012;7;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8481369697253;-43,9206103244114;1;VITIMA E PEDESTRE (TRANSITO);1303;OUTROS - LESOES;53,0;M;PARDA;OUTROS - ESCOLARIDADE;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;50 a 59 anos;f7383777412284e0-2.0
f7383777412284e0;2012;7;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8481369697253;-43,9206103244114;1;VITIMA E PEDESTRE (TRANSITO);1303;OUTROS - LESOES;39,0;M;PARDA;OUTROS - ESCOLARIDADE;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;30 a 39 anos;f7383777412284e0-3.0
b0ad3d975ae883e1;2012;7;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8394232042233;-43,9286389700245;1;VITIMA E PASSAGEIRO (TRANSITO);1302;OUTROS - LESOES;20,0;F;IGNORADA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;b0ad3d975ae883e1-3.0
76056e3e31292afb;2012;12;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8426177162462;-43,9307958968103;1;VITIMA - OUTROS;1399;LEVES;54,0;M;PARDA;ESCOLARIDADE - IGNORADA;VITIMA - OUTROS;1300;VITIMA;50 a 59 anos;76056e3e31292afb-2.0
c381a1f1c7a71fb5;2012;6;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8432493183277;-43,9313479031774;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;29,0;F;PARDA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;c381a1f1c7a71fb5-3.0
93d25c1df5714ac9;2012;5;SABARA;315670,0;RISP 3 - VESPASIANO;SIM;MG;-19,8867886584402;-43,8007455022198;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;90,0;F;NEGRA;ESCOLARIDADE - IGNORADA;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;80 anos ou mais;93d25c1df5714ac9-1.0
50f3dfba5512b746;2012;6;SABARA;315670,0;RISP 3 - VESPASIANO;SIM;MG;-19,8869820554157;-43,8024736175012;1;VITIMA DE ACAO CRIMINAL / CIVEL;1301;OUTROS - LESOES;21,0;M;BRANCA;SUPERIOR INCOMPLETO;VITIMA DE ACAO CRIMINAL / CIVEL;1300;VITIMA;18 a 29 anos;50f3dfba5512b746-2.0
e1d7366096d98873;2012;5;SABARA;315670,0;RISP 3 - VESPASIANO;SIM;MG;-19,8869820554157;-43,8024736175012;1;VITIMA E PASSAGEIRO (TRANSITO);1302;OUTROS - LESOES;57,0;F;PARDA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;50 a 59 anos;e1d7366096d98873-2.0
01933db37d3afb0b;2012;7;PARACATU;314700,0;RISP 16 - UNAÍ;NÃO;MG;-17,2195496872566;-46,6811934683265;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAVES OU INCONSCIENTE;37,0;M;BRANCA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;01933db37d3afb0b-5.0
01933db37d3afb0b;2012;7;PARACATU;314700,0;RISP 16 - UNAÍ;NÃO;MG;-17,2195496872566;-46,6811934683265;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAVES OU INCONSCIENTE;27,0;M;BRANCA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;01933db37d3afb0b-7.0
01933db37d3afb0b;2012;7;PARACATU;314700,0;RISP 16 - UNAÍ;NÃO;MG;-17,2195496872566;-46,6811934683265;1;VITIMA E PASSAGEIRO (TRANSITO);1302;FATAL;53,0;F;BRANCA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;50 a 59 anos;01933db37d3afb0b-3.0
01933db37d3afb0b;2012;7;PARACATU;314700,0;RISP 16 - UNAÍ;NÃO;MG;-17,2195496872566;-46,6811934683265;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAVES OU INCONSCIENTE;3,0;F;BRANCA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;0 a 11 anos;01933db37d3afb0b-6.0
77915f52a74a280f;2012;2;BRASILANDIA DE MINAS;310855,0;RISP 16 - UNAÍ;NÃO;MG;-16,7771267299488;-46,1349260431547;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;50,0;F;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;50 a 59 anos;77915f52a74a280f-1.0
50d2bb2c1eb2c415;2012;9;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9088505399007;-43,8927933466789;1;VITIMA E PEDESTRE (TRANSITO);1303;OUTROS - LESOES;40,0;M;IGNORADA;OUTROS - ESCOLARIDADE;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;40 a 49 anos;50d2bb2c1eb2c415-2.0
46004fdba989b6b1;2012;10;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9048599763539;-43,8937336241962;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;28,0;M;PARDA;OUTROS - ESCOLARIDADE;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;46004fdba989b6b1-2.0
7fdfd9ff439c8a64;2012;11;PATOS DE MINAS;314800,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,573369563307;-46,5214337582226;1;VITIMA E PEDESTRE (TRANSITO);1303;GRAVES OU INCONSCIENTE;32,0;M;PARDA;ENSINO FUNDAMENTAL COMPLETO (8 ANOS ESTUDO);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;30 a 39 anos;7fdfd9ff439c8a64-1.0
