numero_ocorrencia_associado;ano_fato;mes_numerico_fato;nome_municipio_fato;codigo_municipio_fato;risp_completa_fato;rmbh_fato;ocorrencia_uf_fato;latitude_sirgas2000;longitude_sirgas2000;qtd_envolvido;envolvimento_descricao;envolvimento_codigo;condicao_fisica_descricao;valor_idade_aparente;codigo_sexo;cor_pele_descricao;escolaridade_descricao;tipo_envolvimento;grupo_tipo_envolvimento_codigo;grupo_tipo_envolvimento;faixa_etaria;numero_ocorrencia_env
149d947c18f31fb1;2013;2;PIRAPORA;315120,0;RISP 14 - CURVELO;NÃO;MG;-17,344504790101;-44,9412992559094;1;VITIMA - OUTROS;1399;LEVES;35,0;M;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA - OUTROS;1300;VITIMA;30 a 39 anos;149d947c18f31fb1-2.0
177304737283d86d;2013;12;CARANGOLA;311330,0;RISP 4 - JUIZ DE FORA;NÃO;MG;-20,7407468580644;-42,0196159918884;1;VITIMA DE ACAO CRIMINAL / CIVEL;1301;LEVES;10,0;M;BRANCA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA DE ACAO CRIMINAL / CIVEL;1300;VITIMA;0 a 11 anos;177304737283d86d-2.0
d13a16991029706e;2013;8;IPATINGA;313130,0;RISP 12 - IPATINGA;NÃO;MG;-19,4447837025728;-42,555543743303;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;39,0;F;PARDA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;d13a16991029706e-2.0
7f0dd8dccbd646bb;2013;1;DIVINOPOLIS;312230,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;-20,1663962180343;-44,9353248766121;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;30,0;F;BRANCA;SUPERIOR COMPLETO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;7f0dd8dccbd646bb-3.0
db93de1e54b72755;2013;4;DIVINOPOLIS;312230,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;-20,1519704360038;-44,897179416056;1;VITIMA DE ACAO CRIMINAL / CIVEL;1301;LEVES;51,0;M;BRANCA;ALFABETIZADO;VITIMA DE ACAO CRIMINAL / CIVEL;1300;VITIMA;50 a 59 anos;db93de1e54b72755-1.0
a04a32b4e863d221;2013;6;DIVINOPOLIS;312230,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;-20,1470284641778;-44,8914851246207;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;21,0;F;BRANCA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;a04a32b4e863d221-2.0
c6494e25b65667ad;2013;12;MONTE CARMELO;314310,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,7369283302927;-47,5234996927888;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAVES OU INCONSCIENTE;18,0;M;PARDA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;c6494e25b65667ad-2.0
458442ab37454f6f;2013;4;MONTE CARMELO;314310,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,730040263249;-47,5369335821719;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;19,0;F;NEGRA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;458442ab37454f6f-3.0
8ff90bf7ae0d89d8;2013;10;MONTE CARMELO;314310,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,7298373639942;-47,5361878756747;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;36,0;F;NEGRA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;30 a 39 anos;8ff90bf7ae0d89d8-2.0
d4a07dd0be2fb96f;2013;10;PATROCINIO;314810,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,9289966506602;-46,9613310758462;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;52,0;F;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;50 a 59 anos;d4a07dd0be2fb96f-3.0
98dd1b7df2b3c193;2013;8;CANAA;311170,0;RISP 4 - JUIZ DE FORA;NÃO;MG;-20,6763916206092;-42,6066436750122;1;CONDUTOR DE VEICULO E VITIMA;1305;LEVES;18,0;M;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);CONDUTOR DE VEICULO E VITIMA;1300;VITIMA;18 a 29 anos;98dd1b7df2b3c193-1.0
236a734a85c31abe;2013;4;POCOS DE CALDAS;315180,0;RISP 18 - POÇOS DE CALDAS;NÃO;MG;-21,833633639581;-46,5557502821183;1;VITIMA DE ACAO CRIMINAL / CIVEL;1301;SEM LESOES APARENTES;45,0;F;BRANCA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA DE ACAO CRIMINAL / CIVEL;1300;VITIMA;40 a 49 anos;236a734a85c31abe-2.0
af559389bb8a196e;2013;2;ARAXA;310400,0;RISP 5 - UBERABA;NÃO;MG;-19,5881247492628;-46,9408950800344;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;23,0;M;PARDA;ENSINO FUNDAMENTAL COMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;af559389bb8a196e-2.0
584096c88f12cb29;2013;3;POCOS DE CALDAS;315180,0;RISP 18 - POÇOS DE CALDAS;NÃO;MG;-21,8308250095405;-46,561906624446;1;VITIMA DE ACAO CRIMINAL / CIVEL;1301;LEVES;14,0;M;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA DE ACAO CRIMINAL / CIVEL;1300;VITIMA;12 a 17 anos;584096c88f12cb29-3.0
707b19eaf3474eb7;2013;7;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8131786921319;-43,959129361172;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;14,0;F;BRANCA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;12 a 17 anos;707b19eaf3474eb7-2.0
cb3b5ec3f44c6388;2013;7;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,81423520463;-43,9562158391046;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;25,0;M;BRANCA;ESCOLARIDADE - IGNORADA;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;18 a 29 anos;cb3b5ec3f44c6388-2.0
602ad11a61dc321c;2013;2;UBERABA;317010,0;RISP 5 - UBERABA;NÃO;MG;-19,7633338714188;-47,8827541595085;1;VITIMA - OUTROS;1399;GRAVES OU INCONSCIENTE;40,0;M;BRANCA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA - OUTROS;1300;VITIMA;40 a 49 anos;602ad11a61dc321c-1.0
602ad11a61dc321c;2013;2;UBERABA;317010,0;RISP 5 - UBERABA;NÃO;MG;-19,7633338714188;-47,8827541595085;1;VITIMA - OUTROS;1399;GRAVES OU INCONSCIENTE;42,0;M;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA - OUTROS;1300;VITIMA;40 a 49 anos;602ad11a61dc321c-2.0
f482337249d603d7;2013;3;UBERABA;317010,0;RISP 5 - UBERABA;NÃO;MG;-19,7591406761448;-47,8331074502991;1;CONDUTOR DE VEICULO E VITIMA;1305;LEVES;35,0;M;IGNORADA;ESCOLARIDADE - IGNORADA;CONDUTOR DE VEICULO E VITIMA;1300;VITIMA;30 a 39 anos;f482337249d603d7-1.0
f482337249d603d7;2013;3;UBERABA;317010,0;RISP 5 - UBERABA;NÃO;MG;-19,7591406761448;-47,8331074502991;1;CONDUTOR DE VEICULO E VITIMA;1305;GRAVES OU INCONSCIENTE;40,0;M;IGNORADA;ESCOLARIDADE - IGNORADA;CONDUTOR DE VEICULO E VITIMA;1300;VITIMA;40 a 49 anos;f482337249d603d7-2.0
19d877593cd5c28f;2013;4;JUIZ DE FORA;313670,0;RISP 4 - JUIZ DE FORA;NÃO;MG;-21,7531124330402;-43,3574445372488;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAU DA LESAO - IGNORADO;21,0;F;BRANCA;SUPERIOR INCOMPLETO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;19d877593cd5c28f-3.0
0f4db2dd722e1c8e;2013;4;JUIZ DE FORA;313670,0;RISP 4 - JUIZ DE FORA;NÃO;MG;-21,7501829246392;-43,3548277059383;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;34,0;M;BRANCA;ALFABETIZADO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;30 a 39 anos;0f4db2dd722e1c8e-2.0
d42d7676d27b0e07;2013;2;JUIZ DE FORA;313670,0;RISP 4 - JUIZ DE FORA;NÃO;MG;-21,7496870210812;-43,3552269079753;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;32,0;F;BRANCA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;d42d7676d27b0e07-2.0
11ced867303e003b;2013;5;JUIZ DE FORA;313670,0;RISP 4 - JUIZ DE FORA;NÃO;MG;-21,7492921182032;-43,3555624097508;1;VITIMA E PEDESTRE (TRANSITO);1303;GRAU DA LESAO - IGNORADO;23,0;F;IGNORADA;ALFABETIZADO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;18 a 29 anos;11ced867303e003b-2.0
68cc93b740c7a2fc;2013;7;JUIZ DE FORA;313670,0;RISP 4 - JUIZ DE FORA;NÃO;MG;-21,7721596938762;-43,3719796192655;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;33,0;M;BRANCA;ALFABETIZADO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;30 a 39 anos;68cc93b740c7a2fc-1.0
9d05f0fa43275567;2013;11;JUIZ DE FORA;313670,0;RISP 4 - JUIZ DE FORA;NÃO;MG;-21,7505965184369;-43,3581106357405;1;VITIMA E PEDESTRE (TRANSITO);1303;GRAU DA LESAO - IGNORADO;3,0;M;IGNORADA;ESCOLARIDADE - IGNORADA;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;0 a 11 anos;9d05f0fa43275567-1.0
2386e603a12a9d8b;2013;7;GOVERNADOR VALADARES;312770,0;RISP 8 - GOV. VALADARES;NÃO;MG;-18,8472608515045;-41,9543766600944;1;VITIMA E PASSAGEIRO (TRANSITO);1302;OUTROS - LESOES;41,0;F;IGNORADA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;40 a 49 anos;2386e603a12a9d8b-2.0
0640c44a6e09e631;2013;11;AGUAS FORMOSAS;310090,0;RISP 15 - TEÓFILO OTONI;NÃO;MG;-17,0896834395239;-40,9403116038954;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;20,0;M;PARDA;ALFABETIZADO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;18 a 29 anos;0640c44a6e09e631-2.0
af336d20389494ea;2013;7;AGUAS FORMOSAS;310090,0;RISP 15 - TEÓFILO OTONI;NÃO;MG;-17,0771813531686;-40,9457192254604;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;44,0;M;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;40 a 49 anos;af336d20389494ea-1.0
b46d9d4adc8829e7;2013;10;AGUAS FORMOSAS;310090,0;RISP 15 - TEÓFILO OTONI;NÃO;MG;-17,0827230951956;-40,9413588987034;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;15,0;F;BRANCA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;b46d9d4adc8829e7-2.0
188a2ec05433ded5;2013;3;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9631874040687;-43,9968159778628;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAVES OU INCONSCIENTE;62,0;F;PARDA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;60 a 69 anos;188a2ec05433ded5-2.0
5c0267f5b9f77a45;2013;4;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8136804865543;-43,9626466924721;1;VITIMA E PEDESTRE (TRANSITO);1303;GRAVES OU INCONSCIENTE;27,0;M;BRANCA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;18 a 29 anos;5c0267f5b9f77a45-2.0
4a0b8b6e3ff83ae4;2013;1;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,7999468292776;-43,9557342975443;1;VITIMA E PEDESTRE (TRANSITO);1303;SEM LESOES APARENTES;46,0;M;BRANCA;ALFABETIZADO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;40 a 49 anos;4a0b8b6e3ff83ae4-2.0
9c44921a82dbc380;2013;4;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8379088751118;-43,9375761422793;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;6,0;M;PARDA;OUTROS - ESCOLARIDADE;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;0 a 11 anos;9c44921a82dbc380-2.0
9fc536ce5cfa4375;2013;3;UBERLANDIA;317020,0;RISP 9 - UBERLÂNDIA;NÃO;MG;-18,8924501764034;-48,2855511660344;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;7,0;F;PARDA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;0 a 11 anos;9fc536ce5cfa4375-4.0
9fc536ce5cfa4375;2013;3;UBERLANDIA;317020,0;RISP 9 - UBERLÂNDIA;NÃO;MG;-18,8924501764034;-48,2855511660344;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;9,0;F;PARDA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;0 a 11 anos;9fc536ce5cfa4375-5.0
ec9c4d5435ae63db;2013;9;UBERLANDIA;317020,0;RISP 9 - UBERLÂNDIA;NÃO;MG;-18,8916884448274;-48,2764286718803;1;VITIMA E PASSAGEIRO (TRANSITO);1302;OUTROS - LESOES;77,0;M;BRANCA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;70 a 79 anos;ec9c4d5435ae63db-4.0
8588ca3859fa8e7c;2013;1;UBERLANDIA;317020,0;RISP 9 - UBERLÂNDIA;NÃO;MG;-18,8494009740405;-48,280727212378;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;30,0;F;PARDA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;8588ca3859fa8e7c-2.0
134ed99ed9142c54;2013;10;UBERLANDIA;317020,0;RISP 9 - UBERLÂNDIA;NÃO;MG;-18,8314447047797;-48,3136275241707;1;VITIMA E PASSAGEIRO (TRANSITO);1302;OUTROS - LESOES;26,0;M;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;134ed99ed9142c54-2.0
c3b6d6878804eebf;2013;8;UBERLANDIA;317020,0;RISP 9 - UBERLÂNDIA;NÃO;MG;-18,8900342561291;-48,3300039107427;1;VITIMA E PEDESTRE (TRANSITO);1303;OUTROS - LESOES;18,0;M;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;18 a 29 anos;c3b6d6878804eebf-1.0
135d7a58b8ff588b;2013;2;UBERLANDIA;317020,0;RISP 9 - UBERLÂNDIA;NÃO;MG;-18,8934514011283;-48,302078809337;1;VITIMA - OUTROS;1399;OUTROS - LESOES;39,0;M;PARDA;OUTROS - ESCOLARIDADE;VITIMA - OUTROS;1300;VITIMA;30 a 39 anos;135d7a58b8ff588b-1.0
ab988c31be0e39f4;2013;4;CAPARAO;311210,0;RISP 12 - IPATINGA;NÃO;MG;-20,4943984032719;-41,9820760101714;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;24,0;M;PARDA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;18 a 29 anos;ab988c31be0e39f4-1.0
938ba20deae442fd;2013;4;MANHUACU;313940,0;RISP 12 - IPATINGA;NÃO;MG;-20,2589646918833;-42,03386915283;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;73,0;F;PARDA;ESCOLARIDADE - IGNORADA;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;70 a 79 anos;938ba20deae442fd-2.0
35922e8cdaf563d6;2013;7;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8378554702606;-43,9395181587023;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;18,0;F;BRANCA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;35922e8cdaf563d6-3.0
950a7fd2c2ddf144;2013;2;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8376697706922;-43,9389119530446;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;42,0;F;PARDA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;40 a 49 anos;950a7fd2c2ddf144-4.0
0024efedf201259a;2013;12;SAO GONCALO DO PARA;316180,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;-20,038202194071;-44,8351410844446;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;16,0;M;IGNORADA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;0024efedf201259a-2.0
5697c272c6b7bc78;2013;6;SAO GONCALO DO PARA;316180,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;-19,9851521215909;-44,8539858198078;1;VITIMA - OUTROS;1399;OUTROS - LESOES;23,0;M;IGNORADA;ESCOLARIDADE - IGNORADA;VITIMA - OUTROS;1300;VITIMA;18 a 29 anos;5697c272c6b7bc78-2.0
01df56e0f057f1a0;2013;3;SAO GONCALO DO PARA;316180,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;-19,9848887813223;-44,8493793603162;1;VITIMA E PEDESTRE (TRANSITO);1303;GRAU DA LESAO - IGNORADO;61,0;M;NEGRA;ESCOLARIDADE - IGNORADA;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;60 a 69 anos;01df56e0f057f1a0-2.0
f434506065552cca;2013;11;PATROCINIO;314810,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,9258216318596;-46,9623897760549;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;21,0;M;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;f434506065552cca-3.0
1c1706db76c34b78;2013;11;PATROCINIO;314810,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,9305062476868;-46,9658272161722;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;27,0;M;PARDA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;1c1706db76c34b78-3.0
233d5269cb9cd6c1;2013;3;SERICITA;316630,0;RISP 12 - IPATINGA;NÃO;MG;-20,4589158204615;-42,490821982586;1;VITIMA E PASSAGEIRO (TRANSITO);1302;OUTROS - LESOES;18,0;F;NEGRA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;233d5269cb9cd6c1-2.0
561bead3bb9825e7;2013;8;PEDRA BONITA;314875,0;RISP 12 - IPATINGA;NÃO;MG;-20,551892649679;-42,3949877899596;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAVES OU INCONSCIENTE;35,0;M;PARDA;ESCOLARIDADE - IGNORADA;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;30 a 39 anos;561bead3bb9825e7-1.0
a19b02f5bc7846e4;2013;3;DIVINOPOLIS;312230,0;RISP 7 - DIVINÓPOLIS;NÃO;MG;-20,1571761298428;-44,9108224451489;1;VITIMA E PASSAGEIRO (TRANSITO);1302;GRAVES OU INCONSCIENTE;18,0;M;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;a19b02f5bc7846e4-2.0
41ba41856983bc2c;2013;12;MONTE CARMELO;314310,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,7426744522401;-47,5265507322892;1;VITIMA DE ACAO CRIMINAL / CIVEL;1301;LEVES;73,0;M;PARDA;ALFABETIZADO;VITIMA DE ACAO CRIMINAL / CIVEL;1300;VITIMA;70 a 79 anos;41ba41856983bc2c-2.0
2e0ea1f836e74327;2013;2;MONTE CARMELO;314310,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,7350883741449;-47,5431307449931;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;60,0;M;PARDA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;60 a 69 anos;2e0ea1f836e74327-2.0
a2b303963bde695d;2013;2;MONTE CARMELO;314310,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,7324146713509;-47,5386001017352;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;21,0;M;PARDA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;a2b303963bde695d-2.0
f8fb8c757c583174;2013;3;MONTE CARMELO;314310,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,7311699741042;-47,5347890679841;1;VITIMA E PEDESTRE (TRANSITO);1303;LEVES;6,0;M;PARDA;ANALFABETO;VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;0 a 11 anos;f8fb8c757c583174-2.0
f4e8b413864f84d7;2013;4;MONTE CARMELO;314310,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,7311424523102;-47,5396792770267;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;12,0;F;BRANCA;ENSINO FUNDAMENTAL INCOMPLETO (8 ANOS ESTUDO);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;f4e8b413864f84d7-3.0
32e4bbe933ec8c97;2013;11;MONTE CARMELO;314310,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,7300009368898;-47,5353218391769;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;17,0;M;PARDA;ALFABETIZADO;VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;32e4bbe933ec8c97-2.0
cd93ff42d6b2b027;2013;10;MONTE CARMELO;314310,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,7300009368898;-47,5353218391769;1;VITIMA - OUTROS;1399;SEM LESOES APARENTES;35,0;F;BRANCA;ALFABETIZADO;VITIMA - OUTROS;1300;VITIMA;30 a 39 anos;cd93ff42d6b2b027-3.0
cd93ff42d6b2b027;2013;10;MONTE CARMELO;314310,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,7300009368898;-47,5353218391769;1;VITIMA - OUTROS;1399;SEM LESOES APARENTES;18,0;M;BRANCA;ALFABETIZADO;VITIMA - OUTROS;1300;VITIMA;18 a 29 anos;cd93ff42d6b2b027-4.0
3ce31aca0193bb3e;2013;8;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8700209674514;-43,9288252520108;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;29,0;M;PARDA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;3ce31aca0193bb3e-2.0
6d45db6b0a9e598f;2013;7;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8680540733432;-43,9218537873567;1;VITIMA DE ACAO CRIMINAL / CIVEL;1301;SEM LESOES APARENTES;16,0;M;PARDA;ENSINO FUNDAMENTAL COMPLETO (8 ANOS ESTUDO);VITIMA DE ACAO CRIMINAL / CIVEL;1300;VITIMA;12 a 17 anos;6d45db6b0a9e598f-2.0
6d45db6b0a9e598f;2013;7;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8680540733432;-43,9218537873567;1;VITIMA DE ACAO CRIMINAL / CIVEL;1301;SEM LESOES APARENTES;18,0;F;BRANCA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA DE ACAO CRIMINAL / CIVEL;1300;VITIMA;18 a 29 anos;6d45db6b0a9e598f-3.0
9f1b478e3156f063;2013;7;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,8626728719904;-43,9271971987999;1;VITIMA E PEDESTRE (TRANSITO);1303;GRAVES OU INCONSCIENTE;62,0;F;PARDA;ENSINO FUNDAMENTAL COMPLETO (8 ANOS ESTUDO);VITIMA E PEDESTRE (TRANSITO);1300;VITIMA;60 a 69 anos;9f1b478e3156f063-2.0
d81ca3bf40efb650;2013;2;BELO HORIZONTE;310620,0;RISP 1 - BH;NÃO;MG;-19,9499269528462;-43,9463302120804;1;VITIMA E PASSAGEIRO (TRANSITO);1302;SEM LESOES APARENTES;17,0;F;PARDA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;d81ca3bf40efb650-4.0
729f93a824d55449;2013;11;NOVA PONTE;314500,0;RISP 5 - UBERABA;NÃO;MG;-19,1363936366175;-47,6934443158804;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;23,0;F;;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;18 a 29 anos;729f93a824d55449-2.0
729f93a824d55449;2013;11;NOVA PONTE;314500,0;RISP 5 - UBERABA;NÃO;MG;-19,1363936366175;-47,6934443158804;1;VITIMA E PASSAGEIRO (TRANSITO);1302;LEVES;16,0;F;BRANCA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);VITIMA E PASSAGEIRO (TRANSITO);1300;VITIMA;12 a 17 anos;729f93a824d55449-3.0
acd49633c6e1dda2;2013;6;ROMARIA;315640,0;RISP 10 - PATOS DE MINAS;NÃO;MG;-18,8840176205309;-47,5885494013942;1;VITIMA DE ACAO CRIMINAL / CIVEL;1301;SEM LESOES APARENTES;42,0;F;BRANCA;ENSINO MEDIO COMPLETO (2º GRAU);VITIMA DE ACAO CRIMINAL / CIVEL;1300;VITIMA;40 a 49 anos;acd49633c6e1dda2-2.0
1ac978cb4aa1037e;2013;11;ITURAMA;313440,0;RISP 5 - UBERABA;NÃO;MG;-19,7291929420549;-50,201345556454;1;VITIMA DE ACAO CRIMINAL / CIVEL;1301;LEVES;49,0;M;BRANCA;SUPERIOR COMPLETO;VITIMA DE ACAO CRIMINAL / CIVEL;1300;VITIMA;40 a 49 anos;1ac978cb4aa1037e-2.0
